"Lon","Lat","NAMES","DATE","TYPE"
-81.83705,30.2809,"November 1975",1975-11-01 06:00:00,"Class_A"
-81.82794,30.05287,"November 2006",2006-11-17 06:00:00,"Class_A"
-82.3722,29.1039,"September 2005",2005-09-01 06:00:00,"Class_A"
-81.88324,30.10139,"2003",2007-03-04 06:00:00,"Class_A"
-81.90216,30.03432,"July 2006",2007-03-29 06:00:00,"Class_A"
-81.90477,28.78028,"July 2007",2007-07-12 06:00:00,"Class_A"
-81.54172,30.23693,"1998-2000",2000-08-01 06:00:00,"Class_A"
-81.89565,30.10386,"August 2007",2007-08-11 06:00:00,"Class_A"
-81.94118,30.11584,"June 2005",2005-06-15 06:00:00,"Class_A"
-80.43689,25.51665,"November 1977",1977-11-15 06:00:00,"Class_A"
-81.80878,29.43465,"June 2004",2004-06-15 06:00:00,"Class_A"
-81.7268,29.3143,"July 2006",2006-07-15 06:00:00,"Class_A"
-85.3948,29.93629,"1985",1985-05-15 06:00:00,"Class_A"
-81.7757,28.86151,"1993",1993-05-01 06:00:00,"Class_A"
-81.9755,27.7752,"January 1978",1978-01-01 06:00:00,"Class_A"
-81.89905,30.10851,"February 2008",2008-02-15 06:00:00,"Class_A"
-81.48598,25.95574,"September 2008",2008-09-01 06:00:00,"Class_A"
-82.76431,28.19899,"March 2009",2009-03-05 06:00:00,"Class_A"
-82.24487,28.14617,"January 2001",2001-01-13 06:00:00,"Class_A"
-82.71758,28.29425,"1981 or 1982",1982-01-01 06:00:00,"Class_A"
-81.95577,28.44926,"October 2009",2009-10-18 06:00:00,"Class_A"
-82.33316,29.58358,"2000",2000-06-13 06:00:00,"Class_A"
-82.6783,29.47368,"August 1981",1981-08-28 06:00:00,"Class_A"
-81.85762,30.08748,"November 2009",2009-11-18 06:00:00,"Class_A"
-81.95577,28.44926,"October 2009",2009-10-10 06:00:00,"Class_A"
-81.97483,28.50566,"September 2010",2010-09-05 06:00:00,"Class_A"
-81.91354,29.94011,"December 2009",2009-12-15 06:00:00,"Class_A"
-82.44225,29.39384,"August 1991",1991-08-14 06:00:00,"Class_A"
-86.7513,30.6966,"December 2010",2010-12-19 06:00:00,"Class_A"
-80.84301,28.93312,"May 2011",2011-04-15 06:00:00,"Class_A"
-82.40295,28.78812,"September 2010",2010-09-16 06:00:00,"Class_A"
-80.7217,28.31193,"June 1998",1998-06-22 06:00:00,"Class_A"
-82.2543,27.20028,"October 2008",2008-10-16 06:00:00,"Class_A"
-82.53305,28.78806,"July 2011",2011-07-26 06:00:00,"Class_A"
-85.12705,33.26885,"July 1996",2005-01-31 06:00:00,"Class_A"
-85,34,"June 1974",1974-06-15 07:00:00,"Class_A"
-84.59345,34.28745,"November 1993",1993-11-03 06:00:00,"Class_A"
-82.24471,33.3646,"December 1979",1979-12-01 06:00:00,"Class_A"
-83.4192,34.6423,"June 1978",1978-06-15 07:00:00,"Class_A"
-85.0409,32.0538,"August 2000",2000-08-30 06:00:00,"Class_A"
-81.88475,31.8792,"1982",1982-06-15 06:00:00,"Class_A"
-84.2269,34.70435,"September 1985",1985-09-15 06:00:00,"Class_A"
-83.412,30.67,"December 2001",2002-06-10 06:00:00,"Class_A"
-81.73075,31.82345,"October 1998",1998-10-15 06:00:00,"Class_A"
-84.53352,33.70037,"September 1961",1961-09-01 07:00:00,"Class_A"
-84.869,33.5388,"July 1999",2003-10-26 06:00:00,"Class_A"
-83.714,34.672,"November 1999",1999-11-25 06:00:00,"Class_A"
-81.41267,31.08925,"July 1963",1963-07-04 07:00:00,"Class_A"
-82.24886,32.38575,"April 2004",2004-04-01 05:00:00,"Class_A"
-83.69085,34.68319,"October 2004",2005-07-14 06:00:00,"Class_A"
-84.2532,33.32442,"July 1984",1984-07-15 06:00:00,"Class_A"
-83.48067,34.74775,"May 1998",1998-05-23 06:00:00,"Class_A"
-82.1341,31.2439,"October 1986",1986-10-11 07:00:00,"Class_A"
-83.13654,31.24842,"October 1976",1976-10-08 07:00:00,"Class_A"
-84.7681,33.48295,"November 2003",2006-08-29 06:00:00,"Class_A"
-81.436,32.0391,"1998",1998-11-12 06:00:00,"Class_A"
-84.78979,33.80785,"June 2006",2006-06-16 06:00:00,"Class_A"
-84.97515,33.81029,"February 2007",2007-02-27 06:00:00,"Class_A"
-84.1293,31.43265,"July 1992",1992-07-11 06:00:00,"Class_A"
-84.73846,34.1318,"September 2006",2006-09-01 06:00:00,"Class_A"
-84.5136,34.48287,"August 2007",2007-08-01 06:00:00,"Class_A"
-85.31646,34.42654,"July 1987",2007-09-08 06:00:00,"Class_A"
-83.80404,34.64145,"1979-1980",1980-07-01 06:00:00,"Class_A"
-84.383,34.39965,"2007",2007-10-15 06:00:00,"Class_A"
-83.26071,31.17384,"July 2008",2008-07-02 06:00:00,"Class_A"
-84.58501,34.8155,"October 2001",2001-10-15 06:00:00,"Class_A"
-82.86789,34.06705,"June Ongoing",2000-06-01 06:00:00,"Class_A"
-84.48006,34.31955,"June 2009",2009-06-28 06:00:00,"Class_A"
-84.5317,33.49565,"July 2009",2009-07-17 06:00:00,"Class_A"
-84.73555,33.2706,"July 2007",2007-10-13 06:00:00,"Class_A"
-82.6386,30.83105,"October 2009",2009-10-07 06:00:00,"Class_A"
-81.64665,31.46641,"November 2008",2008-11-23 06:00:00,"Class_A"
-84.72352,34.8243,"January 2010",2010-01-12 06:00:00,"Class_A"
-83.66153,31.18562,"August 2009",2009-08-15 06:00:00,"Class_A"
-81.61756,31.9853,"2004",2004-07-15 06:00:00,"Class_A"
-83.77811,34.7673,"May 1993",1993-05-15 06:00:00,"Class_A"
-85.18678,34.17521,"October 2005",2005-10-10 06:00:00,"Class_A"
-85.02602,32.96854,"November 1960/2010",1960-11-04 06:00:00,"Class_A"
-92.9008,41.3675,"October 2000",2000-10-24 06:00:00,"Class_A"
-93.82007,42.47806,"November 2000",2000-11-25 06:00:00,"Class_A"
-93.974,41.59377,"November 1978",1978-11-15 06:00:00,"Class_A"
-91.3867,43.078,"1970",1970-08-15 07:00:00,"Class_A"
-94.356,42.8674,"September 1978",1978-09-12 07:00:00,"Class_A"
-91.75205,40.995,"October 1975",1975-10-28 06:00:00,"Class_A"
-93.63804,41.62183,"February 2000",2000-02-15 06:00:00,"Class_A"
-96.40213,42.50817,"August 1997",1997-08-09 06:00:00,"Class_A"
-93.77783,40.59604,"June 2000",2000-06-14 06:00:00,"Class_A"
-92.76577,43.17215,"August 1977",1977-08-01 07:00:00,"Class_A"
-94.22206,42.72063,"April 2001",2001-04-02 06:00:00,"Class_A"
-94.3677,42.0152,"July 1983",1983-07-15 06:00:00,"Class_A"
-90.729,42.466,"January 1982",1982-01-15 06:00:00,"Class_A"
-93.22192,42.73854,"September 2001",2001-09-01 06:00:00,"Class_A"
-91.8043,42.7525,"November 1970",1970-11-30 06:00:00,"Class_A"
-91.68192,42.28422,"July 2004",2004-09-12 06:00:00,"Class_A"
-93.85965,40.8348,"September 1991",1991-09-15 06:00:00,"Class_A"
-94.045,41.461,"November 2007",2007-11-22 06:00:00,"Class_A"
-90.66615,42.4104,"November 2007",2007-11-07 06:00:00,"Class_A"
-91.74585,41.47445,"November 2006",2006-11-15 06:00:00,"Class_A"
-111.1241,42.5149,"1983",1983-09-04 06:00:00,"Class_A"
-116.8381,48.18611,"July 1967",1967-07-29 07:00:00,"Class_A"
-115.75,45.08334,"August 1973",1973-08-24 07:00:00,"Class_A"
-116.0833,44.91666,"August 1969",1969-08-16 07:00:00,"Class_A"
-116.4,44.85,"October 1990",1990-10-31 06:00:00,"Class_A"
-116.25,42.79166,"June 1963",1963-06-15 07:00:00,"Class_A"
-116.9156,45.9978,"June 1974",1974-06-15 07:00:00,"Class_A"
-115.9167,44.75,"July 1981",1981-07-07 06:00:00,"Class_A"
-114.7503,44.25028,"October 1975",1975-10-01 07:00:00,"Class_A"
-115.5833,44.41666,"October 1996",1996-10-01 06:00:00,"Class_A"
-115.75,45.08334,"October 1985",1985-10-25 07:00:00,"Class_A"
-116.9266,47.70965,"December 1988",1988-12-03 06:00:00,"Class_A"
-116.0558,48.1143,"October 1969",1969-10-18 07:00:00,"Class_A"
-112.455,44.0925,"July 1997",2005-05-09 06:00:00,"Class_A"
-116.0834,44.58335,"February 1979",1979-02-17 06:00:00,"Class_A"
-116.8368,46.8102,"July 2005",2005-07-01 06:00:00,"Class_A"
-114.8281,43.4082,"August 1988",1988-08-20 06:00:00,"Class_A"
-111.7899,43.41005,"November 2006",2006-11-04 06:00:00,"Class_A"
-116.1475,48.255,"August 1985",1985-08-15 06:00:00,"Class_A"
-114.2634,42.21834,"August 2007",2007-08-09 06:00:00,"Class_A"
-115.586,46.94,"September 2001",2001-09-03 06:00:00,"Class_A"
-115.9965,47.509,"May 1996",1996-05-30 06:00:00,"Class_A"
-116.934,48.6334,"October 1980",1980-10-28 06:00:00,"Class_A"
-116.4171,48.49805,"October 1993",1993-10-31 06:00:00,"Class_A"
-111.1241,42.5149,"September 1981-1982",1982-09-11 06:00:00,"Class_A"
-115.8714,44.28265,"June 2009",2009-06-13 06:00:00,"Class_A"
-90.608,39.2949,"May 1998",1998-05-15 06:00:00,"Class_A"
-89.136,38.98,"1975",1975-12-15 06:00:00,"Class_A"
-88.71672,37.34339,"October 1989",1989-10-15 07:00:00,"Class_A"
-91.0007,40.4664,"November 2000",2000-11-15 06:00:00,"Class_A"
-91.0863,40.8139,"September 1985",2004-11-26 06:00:00,"Class_A"
-89.9595,41.30412,"September 1999",1999-09-15 06:00:00,"Class_A"
-89.689,41.7798,"July 1980-81",2004-12-22 06:00:00,"Class_A"
-89.558,39.06,"September 1992-3",1992-09-14 06:00:00,"Class_A"
-90.16171,38.92241,"July 2004",2004-07-08 06:00:00,"Class_A"
-90.0594,40.5332,"April 1980",1980-04-12 05:00:00,"Class_A"
-89.09732,38.68707,"October 1989",1989-10-14 07:00:00,"Class_A"
-88.929,37.91,"August 1979",1979-08-17 07:00:00,"Class_A"
-88.562,41.3368,"June 2005",2005-06-02 06:00:00,"Class_A"
-88.595,41.295,"July 1983",1983-07-23 06:00:00,"Class_A"
-88.55,41.33,"June 1979",1979-06-09 07:00:00,"Class_A"
-88.562,41.3368,"June 2005",2005-06-10 06:00:00,"Class_A"
-88.1577,42.1295,"September 1968",1968-09-28 07:00:00,"Class_A"
-87.47077,40.34057,"September 2003",2003-09-06 06:00:00,"Class_A"
-89.54485,38.4763,"June 2006",2006-06-08 06:00:00,"Class_A"
-90.459,40.316,"September 2004",2004-09-11 06:00:00,"Class_A"
-89.5,39.853,"1995",1995-12-15 06:00:00,"Class_A"
-89.85,42.21,"October 2003",2003-10-26 06:00:00,"Class_A"
-89.022,42.1846,"October 1994",1994-10-22 07:00:00,"Class_A"
-88.867,39.781,"2006",2006-10-05 06:00:00,"Class_A"
-89.582,38.946,"October 2006",2006-10-16 06:00:00,"Class_A"
-89.98351,39.06,"July 1994-1995",1994-07-04 06:00:00,"Class_A"
-90.9009,40.9452,"May 2008",2008-05-03 06:00:00,"Class_A"
-90.40675,41.55965,"September 1969",1969-09-01 07:00:00,"Class_A"
-90.64,39.607,"November 2007",2007-11-16 06:00:00,"Class_A"
-88.9963,37.289,"1999",1999-10-02 06:00:00,"Class_A"
-89.341,38.567,"October 2007",2007-10-27 06:00:00,"Class_A"
-89.80125,38.72226,"December 1980",1980-12-24 06:00:00,"Class_A"
-89.48787,39.26776,"November 2008",2008-11-08 06:00:00,"Class_A"
-90.1451,38.9951,"April 2009",2009-04-08 06:00:00,"Class_A"
-87.58124,41.16124,"May 1973",1973-05-13 07:00:00,"Class_A"
-89.3211,41.2285,"November 1986",1986-11-29 06:00:00,"Class_A"
-88.724,40.19732,"June 2009",2009-06-27 06:00:00,"Class_A"
-89.88871,39.93521,"October 1972",1972-10-29 06:00:00,"Class_A"
-89.73378,40.82944,"October 2007",2007-10-27 06:00:00,"Class_A"
-87.79683,41.63289,"July 1974",1974-07-23 07:00:00,"Class_A"
-90.24173,39.57463,"July 2006",2006-07-22 06:00:00,"Class_A"
-90.012,38.7774,"October 1978",1978-10-21 07:00:00,"Class_A"
-90.18651,39.6548,"November 2005",2005-11-19 06:00:00,"Class_A"
-90.17564,39.53747,"August 2006",2006-08-26 06:00:00,"Class_A"
-89.4691,39.7721,"September 1976-1977",1976-09-18 07:00:00,"Class_A"
-90.0055,40.5658,"October 2010",2010-10-17 06:00:00,"Class_A"
-89.3469,39.5075,"September 2008",2008-09-28 06:00:00,"Class_A"
-89.99328,40.62288,"August 1969",1969-08-09 07:00:00,"Class_A"
-87.83285,41.84136,"November 2010",2010-11-16 06:00:00,"Class_A"
-89.3469,39.5075,"May 2008",2008-05-05 06:00:00,"Class_A"
-88.53889,41.33018,"June 2009",2009-06-24 06:00:00,"Class_A"
-88.60814,41.29663,"February 2011",2011-02-24 06:00:00,"Class_A"
-88.38197,37.60075,"April 2011",2011-04-15 06:00:00,"Class_A"
-90.40184,39.02341,"May 2008",2008-05-23 06:00:00,"Class_A"
-90.0795,41.7584,"April 2000",2000-04-07 06:00:00,"Class_A"
-88.71103,41.42396,"July 2011",2011-07-18 06:00:00,"Class_A"
-89.41959,40.14471,"October 2004",2004-10-30 06:00:00,"Class_A"
-88.1676,39.8213,"November 1964",1964-11-07 06:00:00,"Class_A"
-86.1512,40.18,"September 1973",1973-09-08 07:00:00,"Class_A"
-85.7037,41.3382,"October 2003",2003-10-11 06:00:00,"Class_A"
-86.5945,41.062,"1953-1976",2005-01-22 06:00:00,"Class_A"
-85.61,39.3579,"April 2004",2005-01-21 06:00:00,"Class_A"
-85.8486,39.365,"1973",2005-01-23 06:00:00,"Class_A"
-86.1084,40.0403,"July 1973",1973-07-10 07:00:00,"Class_A"
-86.161,39.4862,"June 1999",1999-06-12 06:00:00,"Class_A"
-86.11,39.38,"May 2002",2002-05-11 06:00:00,"Class_A"
-87.3203,38.01,"August 1937",1937-08-16 07:00:00,"Class_A"
-87.23335,39.8679,"October 1997",1997-10-01 06:00:00,"Class_A"
-86.57665,39.01166,"November 1979",1979-11-01 06:00:00,"Class_A"
-86.46065,39.32117,"November 1988",1988-11-30 06:00:00,"Class_A"
-86.64338,38.12318,"June 1981",1981-06-15 06:00:00,"Class_A"
-84.971,39.17295,"August 1984",1984-08-01 06:00:00,"Class_A"
-86.25349,38.6899,"August 1997",1997-08-01 06:00:00,"Class_A"
-85.69739,40.54919,"July 1975",1975-07-15 07:00:00,"Class_A"
-85.3532,40.8179,"November 1997",1997-11-01 06:00:00,"Class_A"
-85.5481,39.45697,"June 1977",1977-06-15 07:00:00,"Class_A"
-94.72448,37.81005,"May 1996",1996-05-01 06:00:00,"Class_A"
-96.9614,39.1489,"July 1980",1980-07-20 06:00:00,"Class_A"
-95.0802,37.0504,"February 1978",1978-02-23 06:00:00,"Class_A"
-94.6837,38.6234,"October 1991",1998-10-15 06:00:00,"Class_A"
-96.8223,39.1463,"1978",2001-01-18 06:00:00,"Class_A"
-97.60829,37.52947,"July 1978",1978-07-10 07:00:00,"Class_A"
-97.40294,37.64103,"November 1975",1975-11-15 06:00:00,"Class_A"
-95.84024,39.33292,"1960",1960-01-01 06:00:00,"Class_A"
-95.7455,37.192,"November 1977",1977-11-25 06:00:00,"Class_A"
-95.2577,38.9142,"October 2000",2005-01-26 06:00:00,"Class_A"
-97.3374,37.0581,"March 2003",2005-01-27 06:00:00,"Class_A"
-95.91632,37.2974,"August 1977",1977-08-13 07:00:00,"Class_A"
-95.6491,38.3908,"November 1974",1974-11-09 06:00:00,"Class_A"
-95.747,39.072,"July 1978",1978-07-08 07:00:00,"Class_A"
-96.44296,38.62563,"August 2008",2009-08-10 06:00:00,"Class_A"
-88.41175,36.8207,"1990",1990-04-15 06:00:00,"Class_A"
-83.67952,37.7764,"August 1978",1978-08-15 07:00:00,"Class_A"
-84.92358,37.3181,"December 1953",1953-12-01 06:00:00,"Class_A"
-84.97527,37.95708,"October 1993",2005-01-09 06:00:00,"Class_A"
-82.7989,38.53187,"January 2001",2001-01-04 06:00:00,"Class_A"
-82.88309,37.94235,"September 1999",1999-09-15 06:00:00,"Class_A"
-82.74628,37.77591,"1951/2",2004-04-21 06:00:00,"Class_A"
-88.9949,36.9372,"January 1993",1993-01-20 06:00:00,"Class_A"
-83.66641,36.7999,"Late 1950's",1958-12-31 06:00:00,"Class_A"
-87.89844,37.34029,"October 1997",1997-10-01 06:00:00,"Class_A"
-84.2552,37.53705,"July 1993",1993-07-01 06:00:00,"Class_A"
-84.1989,37.89508,"1976",1976-08-01 07:00:00,"Class_A"
-83.9311,38.45795,"October 1980",1980-10-11 07:00:00,"Class_A"
-85.0016,38.44148,"1978",1978-09-30 07:00:00,"Class_A"
-87.02245,36.89478,"October 1972",1972-10-01 07:00:00,"Class_A"
-86.98705,37.05575,"July 1991",1991-07-01 06:00:00,"Class_A"
-83.83695,38.51465,"October 1980",1980-10-07 07:00:00,"Class_A"
-83.80266,38.63454,"November 1980",1980-11-05 06:00:00,"Class_A"
-84.28714,37.57039,"1973",1973-08-01 07:00:00,"Class_A"
-83.25562,37.37814,"July 1977",1977-07-01 07:00:00,"Class_A"
-82.69576,37.26532,"October 1994",1994-10-15 07:00:00,"Class_A"
-82.64877,38.42968,"August 1998",1998-08-15 06:00:00,"Class_A"
-82.43635,37.83777,"1950",1950-07-01 07:00:00,"Class_A"
-84.33998,36.66257,"February 2003",2003-02-20 06:00:00,"Class_A"
-83.32354,38.56277,"197?",2005-02-05 06:00:00,"Class_A"
-82.83425,38.02825,"November About 1992",2005-02-09 06:00:00,"Class_A"
-83.81139,37.82708,"April 2004",2004-04-20 06:00:00,"Class_A"
-84.588,38.528,"1999-2000",2005-02-02 06:00:00,"Class_A"
-83.0452,36.9265,"February 1981",1981-02-02 06:00:00,"Class_A"
-82.83278,38.02653,"July 2003-2004",2003-07-03 06:00:00,"Class_A"
-87.96917,37.75972,"November 1996",1996-11-15 06:00:00,"Class_A"
-88.15556,36.82806,"October 1996",1996-10-15 06:00:00,"Class_A"
-87.89472,36.75139,"July 2005",2005-07-15 06:00:00,"Class_A"
-83.95846,37.0787,"July 2005",2005-07-20 06:00:00,"Class_A"
-83.9769,37.06226,"April 1991",1991-04-15 06:00:00,"Class_A"
-87.52757,37.29395,"October 1990",1990-10-15 07:00:00,"Class_A"
-87.344,37.6095,"July 2006",2006-07-12 06:00:00,"Class_A"
-83.85683,36.67311,"October 1982",1982-10-15 07:00:00,"Class_A"
-83.89224,37.49582,"December 2006",2006-12-22 06:00:00,"Class_A"
-83.46259,38.05703,"June 2008",2008-06-14 06:00:00,"Class_A"
-84.67017,38.90649,"1994",1994-07-15 06:00:00,"Class_A"
-84.10435,37.75745,"September 1983",1983-09-15 06:00:00,"Class_A"
-86.45915,36.68937,"August 2007",2007-08-15 06:00:00,"Class_A"
-83.08006,37.81144,"1972",1972-09-30 07:00:00,"Class_A"
-87.01657,37.64966,"2007",2007-05-01 06:00:00,"Class_A"
-84.50035,37.55156,"August 2009",2009-08-31 06:00:00,"Class_A"
-82.48093,37.42701,"April 1994",1994-04-18 06:00:00,"Class_A"
-84.94009,38.12912,"November 1982",1982-11-15 06:00:00,"Class_A"
-82.5183,37.47975,"April 2005",2005-04-15 06:00:00,"Class_A"
-82.73412,38.1078,"August 1983/2010",1983-08-01 06:00:00,"Class_A"
-90.8493,30.1878,"October 2000",2000-10-23 06:00:00,"Class_A"
-93.9467,32.7817,"November 1987",1987-11-15 06:00:00,"Class_A"
-92.3104,31.6825,"April 1998/2000",2000-04-05 06:00:00,"Class_A"
-92.37835,31.3799,"Late 1970s",1978-07-15 07:00:00,"Class_A"
-92.4976,31.1375,"Mid- to Late-1970s",1977-07-15 07:00:00,"Class_A"
-92.4054,31.3058,"June Early 1980s",1981-06-01 06:00:00,"Class_A"
-92.40895,32.8057,"November 1977",1977-11-15 06:00:00,"Class_A"
-93.2512,31.1458,"1979",1979-07-15 07:00:00,"Class_A"
-92.3104,31.6825,"November 2000",2000-11-18 06:00:00,"Class_A"
-92.3309,31.4871,"December 1996",1996-12-06 06:00:00,"Class_A"
-93.0887,31.6498,"March 92 or 93",1993-03-05 06:00:00,"Class_A"
-92.2508,31.4676,"August 2000",2000-08-22 06:00:00,"Class_A"
-92.3495,31.3904,"July 1985",1985-07-01 06:00:00,"Class_A"
-91.01565,30.49905,"June 1982",1982-06-05 06:00:00,"Class_A"
-93.2952,31.14195,"July 1980",1980-07-05 06:00:00,"Class_A"
-92.6221,30.2576,"October 1972",1972-10-14 07:00:00,"Class_A"
-93.50845,31.5831,"November 2003",2003-11-12 06:00:00,"Class_A"
-93.45325,32.5441,"November 2001",2001-11-20 06:00:00,"Class_A"
-92.914,32.0199,"December 2005",2005-12-22 06:00:00,"Class_A"
-93.45,32.895,"November 1971",1971-11-12 06:00:00,"Class_A"
-91.14448,32.0131,"1980",1980-06-15 06:00:00,"Class_A"
-92.46844,31.40304,"October 1980",1980-10-15 07:00:00,"Class_A"
-71.9023,42.6688,"December 1977",1977-12-17 06:00:00,"Class_A"
-71.58914,42.01496,"May 2008",2008-05-15 06:00:00,"Class_A"
-70.95906,41.74419,"July 2009",2010-07-06 06:00:00,"Class_A"
-76.82731,39.08414,"August 1998",2010-08-15 06:00:00,"Class_A"
-84.58583,43.74,"November 1997",1997-11-15 06:00:00,"Class_A"
-82.53083,43.26806,"August 1987",1987-08-15 06:00:00,"Class_A"
-84.42722,43.59611,"September 1977",1977-09-15 07:00:00,"Class_A"
-87.73236,46.61183,"August 1991",1991-08-01 06:00:00,"Class_A"
-84.2114,43.79834,"November 1972",1972-11-15 06:00:00,"Class_A"
-83.60472,42.30472,"August 2001",2001-08-07 06:00:00,"Class_A"
-84.66833,43.5975,"October 1990",1990-10-20 07:00:00,"Class_A"
-85.60028,42.39472,"May 2002",2002-05-26 06:00:00,"Class_A"
-85.34194,43.235,"June 2002",2002-06-12 06:00:00,"Class_A"
-84.7602,44.4355,"August 1980",1980-08-12 06:00:00,"Class_A"
-86.16861,42.86361,"November 2002",2002-11-07 06:00:00,"Class_A"
-83.18583,43.41444,"February 1999",1999-02-15 06:00:00,"Class_A"
-83.27139,43.94111,"July 1965",1965-07-15 07:00:00,"Class_A"
-87.42407,46.47182,"July 1996",1996-07-14 06:00:00,"Class_A"
-84.35389,41.93,"1977 or 78",1977-05-15 07:00:00,"Class_A"
-83.92834,43.92736,"November 2003",2003-11-15 06:00:00,"Class_A"
-83.58,42.40611,"March 2004",2004-03-27 06:00:00,"Class_A"
-85.82096,44.51436,"August 1998",1998-08-10 06:00:00,"Class_A"
-85.05965,42.323,"September 1974",1974-09-16 07:00:00,"Class_A"
-84.05358,44.36434,"November 2003",2003-11-17 06:00:00,"Class_A"
-84.7802,41.9773,"April 2006",2006-04-11 06:00:00,"Class_A"
-84.72922,44.29188,"April 1999",1999-04-14 06:00:00,"Class_A"
-88.16701,46.5244,"July 1971",1971-07-15 07:00:00,"Class_A"
-88.8497,46.7691,"June 2007",2007-06-29 06:00:00,"Class_A"
-87.98718,46.01398,"July 1965",1965-07-01 07:00:00,"Class_A"
-87.48289,46.09045,"1990",1990-10-01 07:00:00,"Class_A"
-84.87524,45.91515,"June 1979",1979-06-01 07:00:00,"Class_A"
-87.3289,45.9642,"October 1982",1982-10-01 07:00:00,"Class_A"
-84.7378,42.3125,"October 1979",1979-10-18 07:00:00,"Class_A"
-85.95865,46.34575,"January 1977-1978",1977-01-01 06:00:00,"Class_A"
-85.589,46.56725,"1986",1986-07-01 06:00:00,"Class_A"
-84.40335,44.41835,"September 2007",2008-10-22 06:00:00,"Class_A"
-85.41,43.21,"November 1978",2008-10-06 06:00:00,"Class_A"
-86.5228,46.3126,"June 1993",1993-06-07 06:00:00,"Class_A"
-84.04025,42.68505,"1978",1978-07-01 07:00:00,"Class_A"
-84.71,44.7,"1972-1974?",1973-05-01 07:00:00,"Class_A"
-88.28403,46.56913,"September 1970",1970-09-01 07:00:00,"Class_A"
-85.97613,46.18968,"September 2002",2002-09-15 06:00:00,"Class_A"
-86.1437,45.964,"April 1962",1962-04-01 06:00:00,"Class_A"
-85.86292,44.62845,"mid 80's",1985-05-15 06:00:00,"Class_A"
-84.425,45.1475,"September 2008",2008-10-16 06:00:00,"Class_A"
-84.12485,44.76,"September 1992",2008-10-12 06:00:00,"Class_A"
-83.845,44.565,"October 2008",2008-11-18 06:00:00,"Class_A"
-84.6,44.17335,"October 1984",2009-07-16 06:00:00,"Class_A"
-84.06493,44.5256,"1997/1998",1997-10-01 06:00:00,"Class_A"
-84.355,43.87,"October 1996 or 97",1996-10-01 06:00:00,"Class_A"
-84.165,44.94835,"1998-99",2010-07-26 06:00:00,"Class_A"
-84.0415,44.59665,"July 1989",2010-10-09 06:00:00,"Class_A"
-84.91665,46.37165,"August 1999",2011-02-21 06:00:00,"Class_A"
-85.00165,44.76665,"March 1962",2011-05-23 06:00:00,"Class_A"
-84.605,45.35665,"July 2009",2009-07-17 06:00:00,"Class_A"
-83.85985,45.40985,"May 1967",1967-05-17 07:00:00,"Class_A"
-85.075,44.525,"October 1977",2011-06-29 06:00:00,"Class_A"
-92.36145,43.80075,"May 2002",2002-05-19 06:00:00,"Class_A"
-93.02428,47.27147,"July 2004",2004-07-17 06:00:00,"Class_A"
-92.36145,43.80075,"October 2005",2005-10-08 06:00:00,"Class_A"
-92.53,47.5754,"May 2000",2006-11-10 06:00:00,"Class_A"
-93.06226,45.1836,"February 2000",2000-02-21 06:00:00,"Class_A"
-95.11484,46.50385,"August 1992",1992-08-15 06:00:00,"Class_A"
-94.98708,47.43842,"April 2006",2010-12-04 06:00:00,"Class_A"
-91.432,37.8597,"August 1977",1977-08-15 07:00:00,"Class_A"
-92.97639,38.04414,"June 1986",1986-06-15 06:00:00,"Class_A"
-91.6533,39.8397,"June 1997",1997-06-15 06:00:00,"Class_A"
-91.2,36.6,"June 1971",1971-06-01 07:00:00,"Class_A"
-91.09014,39.29007,"1991",1991-03-31 05:00:00,"Class_A"
